date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:25	1721/1721	---M--	200	added ('OK')	image/jpeg	etag:%225ab3cbd2-6b9%22	http://themes.semicolonweb.com/html/canvas/images/testimonials/2.jpg	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/testimonials/2.jpg	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:26	1784/1784	---M--	200	added ('OK')	image/jpeg	etag:%225ab3cbd1-6f8%22	http://themes.semicolonweb.com/html/canvas/images/testimonials/1.jpg	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/testimonials/1.jpg	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:26	279189/279189	---M--	200	added ('OK')	image/png	etag:%225ab3cbca-44295%22	http://themes.semicolonweb.com/html/canvas/images/services/fbrowser.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/services/fbrowser.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:26	21383/21383	---M--	200	added ('OK')	image/jpeg	etag:%225ab3cb6e-5387%22	http://themes.semicolonweb.com/html/canvas/images/magazine/thumb/14.jpg	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/magazine/thumb/14.jpg	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:27	7784/7784	---M--	200	added ('OK')	image/png	etag:%225ab3cb71-1e68%22	http://themes.semicolonweb.com/html/canvas/images/clients/1.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/clients/1.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:27	6535/6535	---M--	200	added ('OK')	image/png	etag:%225ab3cb71-1987%22	http://themes.semicolonweb.com/html/canvas/images/clients/2.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/clients/2.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:27	7210/7210	---M--	200	added ('OK')	image/png	etag:%225ab3cb71-1c2a%22	http://themes.semicolonweb.com/html/canvas/images/clients/3.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/clients/3.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:28	6317/6317	---M--	200	added ('OK')	image/png	etag:%225ab3cb71-18ad%22	http://themes.semicolonweb.com/html/canvas/images/clients/4.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/clients/4.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:28	8526/8526	---M--	200	added ('OK')	image/png	etag:%225ab3cb71-214e%22	http://themes.semicolonweb.com/html/canvas/images/clients/5.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/clients/5.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:29	11490/11490	---M--	200	added ('OK')	image/png	etag:%225ab3cb72-2ce2%22	http://themes.semicolonweb.com/html/canvas/images/clients/6.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/clients/6.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:30	13413/13413	---M--	200	added ('OK')	image/png	etag:%225ab3cb72-3465%22	http://themes.semicolonweb.com/html/canvas/images/clients/7.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/clients/7.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:30	17699/17699	---M--	200	added ('OK')	image/png	etag:%225ab3cb70-4523%22	http://themes.semicolonweb.com/html/canvas/images/clients/8.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/clients/8.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:31	18023/18023	---M--	200	added ('OK')	image/png	etag:%225ab3cb74-4667%22	http://themes.semicolonweb.com/html/canvas/images/clients/9.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/clients/9.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:31	1033/1033	---M--	200	added ('OK')	image/png	etag:%225ab3cb46-42a%22	http://themes.semicolonweb.com/html/canvas/images/footer-widget-logo.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/footer-widget-logo.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:32	15404/15404	---M--	200	added ('OK')	image/png	etag:%225ab3cb74-3c2c%22	http://themes.semicolonweb.com/html/canvas/images/clients/10.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/clients/10.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:32	7639/7639	---M--	200	added ('OK')	image/png	etag:%225ab3cb4b-1dd7%22	http://themes.semicolonweb.com/html/canvas/images/world-map.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/world-map.png	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:32	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e25b8a6-4d7%22	http://themes.semicolonweb.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:35	88141/88141	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dfcd4cd-15851%22	http://themes.semicolonweb.com/html/canvas/js/jquery.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/js/jquery.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:36	81956/81956	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9de0d6-14024%22	http://themes.semicolonweb.com/html/canvas/js/functions.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/js/functions.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:39	64949/64949	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9dd8d9-fdb5%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/js/jquery.themepunch.revolution.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/js/jquery.themepunch.revolution.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:39	26079/26079	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9dd92f-65df%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.video.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.video.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:39	110564/110564	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9dd8df-1afe4%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/js/jquery.themepunch.tools.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/js/jquery.themepunch.tools.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:42	29070/29070	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9dd92f-718e%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.slideanims.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.slideanims.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:42	8329/8329	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9dd92b-2089%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.actions.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.actions.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:43	55809/55809	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9dd929-da01%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.layeranimation.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.layeranimation.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:43	3754/3754	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9dd92e-eaa%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.kenburn.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.kenburn.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:43	26103/26103	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9dd92c-65f7%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.navigation.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.navigation.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:44	26103/26103	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9dd930-65f7%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.migration.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.migration.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:44	10931/10931	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9dd92d-2ab3%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.parallax.min.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/js/extensions/revolution.extension.parallax.min.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:44	111/111	---M--	200	added ('OK')	image/png	etag:%225ab3cbc5-75%22	http://themes.semicolonweb.com/html/canvas/images/icons/submenu.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/submenu.png	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:45	71/71	---M--	200	added ('OK')	image/png	etag:%225ab3cbc7-48%22	http://themes.semicolonweb.com/html/canvas/images/icons/menu-divider.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/menu-divider.png	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:45	290/290	---M--	200	added ('OK')	image/png	etag:%225ab3cbc7-122%22	http://themes.semicolonweb.com/html/canvas/images/icons/close.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/close.png	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:46	77/77	---M--	200	added ('OK')	image/png	etag:%225ab3cbd2-4f%22	http://themes.semicolonweb.com/html/canvas/images/grid.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/grid.png	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:51	618354/618354	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dfcd4cf-98fd5%22	http://themes.semicolonweb.com/html/canvas/js/plugins.js	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/js/plugins.js	(from http://themes.semicolonweb.com/html/canvas/index-corporate.html)
11:59:52	305/305	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ab3cbc3-131%22	http://themes.semicolonweb.com/html/canvas/images/icons/iconalt.svg	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/iconalt.svg	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:53	2146/2146	---M--	200	added ('OK')	image/gif	etag:%225ab3cb4b-f24%22	http://themes.semicolonweb.com/html/canvas/images/preloader.gif	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/preloader.gif	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:54	733/733	---M--	200	added ('OK')	image/png	etag:%225ab3cbc3-2dd%22	http://themes.semicolonweb.com/html/canvas/images/icons/play.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/play.png	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:55	78/78	---M--	200	added ('OK')	image/png	etag:%225ab3cbc5-54%22	http://themes.semicolonweb.com/html/canvas/images/icons/dotted.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/dotted.png	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:55	244/244	---M--	200	added ('OK')	image/png	etag:%225ab3cbc3-10b%22	http://themes.semicolonweb.com/html/canvas/images/icons/widget-comment.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/widget-comment.png	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:56	99/99	---M--	200	added ('OK')	image/png	etag:%225ab3cbc7-67%22	http://themes.semicolonweb.com/html/canvas/images/icons/widget-link.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/widget-link.png	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:57	111/111	---M--	200	added ('OK')	image/png	etag:%225ab3cbc7-75%22	http://themes.semicolonweb.com/html/canvas/images/icons/submenu-dark.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/submenu-dark.png	(from http://themes.semicolonweb.com/html/canvas/css/dark.css)
11:59:57	83297/83297	---M--	200	added ('OK')	image/png	etag:%225ab3cb62-14561%22	http://themes.semicolonweb.com/html/canvas/images/pattern2.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/pattern2.png	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:57	69754/69754	---M--	200	added ('OK')	image/png	etag:%225ab3cbab-1107a%22	http://themes.semicolonweb.com/html/canvas/images/pattern.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/pattern.png	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:57	2166/2166	---M--	200	added ('OK')	image/gif	etag:%225ab3cb62-f3a%22	http://themes.semicolonweb.com/html/canvas/images/preloader-dark.gif	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/preloader-dark.gif	(from http://themes.semicolonweb.com/html/canvas/css/dark.css)
11:59:58	83012/83012	---M--	200	added ('OK')	image/jpeg	etag:%225ab3cb66-14444%22	http://themes.semicolonweb.com/html/canvas/images/parallax/parallax-bg.jpg	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/parallax/parallax-bg.jpg	(from http://themes.semicolonweb.com/html/canvas/style.css)
11:59:58	243/243	---M--	200	added ('OK')	image/png	etag:%225ab3cbc4-10b%22	http://themes.semicolonweb.com/html/canvas/images/icons/widget-comment-dark.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/widget-comment-dark.png	(from http://themes.semicolonweb.com/html/canvas/css/dark.css)
11:59:58	99/99	---M--	200	added ('OK')	image/png	etag:%225ab3cbc7-67%22	http://themes.semicolonweb.com/html/canvas/images/icons/widget-link-dark.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/widget-link-dark.png	(from http://themes.semicolonweb.com/html/canvas/css/dark.css)
12:00:24	1665457/1665457	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c5adba1-1969b1%22	http://themes.semicolonweb.com/html/canvas/css/fonts/font-icons.svg	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/font-icons.svg	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:29	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c5adb96-8654%22	http://themes.semicolonweb.com/html/canvas/css/fonts/lined-icons.eot	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/lined-icons.eot	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:32	37848/37848	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c5adb8d-93d8%22	http://themes.semicolonweb.com/html/canvas/css/fonts/lined-icons.woff	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/lined-icons.woff	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:34	92532/92532	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c5adb99-16974%22	http://themes.semicolonweb.com/html/canvas/css/fonts/lined-icons.svg	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/lined-icons.svg	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:38	34208/34208	---M--	200	added ('OK')	application/octet-stream	etag:%225c5adb90-85a0%22	http://themes.semicolonweb.com/html/canvas/css/fonts/lined-icons.ttf	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/lined-icons.ttf	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:38	35514/35514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c5adba2-8aba%22	http://themes.semicolonweb.com/html/canvas/css/fonts/Simple-Line-Icons.eot	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/Simple-Line-Icons.eot	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:44	35514/35514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c5adba2-8aba%22	http://themes.semicolonweb.com/html/canvas/css/fonts/Simple-Line-Icons.eot?	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/Simple-Line-Iconsd41d.eot	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:47	59324/59324	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c5adb9a-e7bc%22	http://themes.semicolonweb.com/html/canvas/css/fonts/Simple-Line-Icons.woff	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/Simple-Line-Icons.woff	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:51	35304/35304	---M--	200	added ('OK')	application/octet-stream	etag:%225c5adba3-89e8%22	http://themes.semicolonweb.com/html/canvas/css/fonts/Simple-Line-Icons.ttf	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/Simple-Line-Icons.ttf	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:51	543220/543220	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c5adb95-849f4%22	http://themes.semicolonweb.com/html/canvas/css/fonts/font-icons.eot	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/font-icons.eot	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:51	179404/179404	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c5adb94-2bccc%22	http://themes.semicolonweb.com/html/canvas/css/fonts/Simple-Line-Icons.svg	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/Simple-Line-Icons.svg	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:53	4718/4718	---M--	200	added ('OK')	image/gif	etag:%225ab3cbd2-1931%22	http://themes.semicolonweb.com/html/canvas/images/preloader@2x.gif	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/preloader@2x.gif	(from http://themes.semicolonweb.com/html/canvas/css/responsive.css)
12:00:53	4770/4770	---M--	200	added ('OK')	image/gif	etag:%225ab3cb4b-1968%22	http://themes.semicolonweb.com/html/canvas/images/preloader-dark@2x.gif	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/preloader-dark@2x.gif	(from http://themes.semicolonweb.com/html/canvas/css/responsive.css)
12:00:53	543120/543120	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c5adb9e-84990%22	http://themes.semicolonweb.com/html/canvas/css/fonts/font-icons.woff	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/fonts/font-icons.woff	(from http://themes.semicolonweb.com/html/canvas/css/font-icons.css)
12:00:53	399/399	---M--	200	added ('OK')	image/png	etag:%225ab3cbc4-1b6%22	http://themes.semicolonweb.com/html/canvas/images/icons/widget-comment@2x.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/widget-comment@2x.png	(from http://themes.semicolonweb.com/html/canvas/css/responsive.css)
12:00:54	107/107	---M--	200	added ('OK')	image/png	etag:%225ab3cbc3-6b%22	http://themes.semicolonweb.com/html/canvas/images/icons/widget-link@2x.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/widget-link@2x.png	(from http://themes.semicolonweb.com/html/canvas/css/responsive.css)
12:00:55	401/401	---M--	200	added ('OK')	image/png	etag:%225ab3cbc6-1b5%22	http://themes.semicolonweb.com/html/canvas/images/icons/widget-comment-dark@2x.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/widget-comment-dark@2x.png	(from http://themes.semicolonweb.com/html/canvas/css/responsive.css)
12:00:55	107/107	---M--	200	added ('OK')	image/png	etag:%225ab3cbc3-6b%22	http://themes.semicolonweb.com/html/canvas/images/icons/widget-link-dark@2x.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/icons/widget-link-dark@2x.png	(from http://themes.semicolonweb.com/html/canvas/css/responsive.css)
12:00:56	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c9dd94c-2f68%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/fonts/revicons/revicons90c6.eot	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:00:56	7536/7536	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c9dd94e-1d70%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/fonts/revicons/revicons90c6.woff	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:00:57	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%225c9dd94d-2ec0%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/fonts/revicons/revicons90c6.ttf	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:00:57	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c9dd94f-357b%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/fonts/revicons/revicons90c6.svg	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:00:58	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%225c9dd8ce-146%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/openhand.cur	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/css/openhand.cur	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:00:58	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%225c9dd8c9-146%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/closedhand.cur	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/css/closedhand.cur	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:00:59	75/75	---M--	200	added ('OK')	image/png	etag:%225c9dd8e7-3a5%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/gridtile.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/gridtile.png	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:00:59	75/75	---M--	200	added ('OK')	image/png	etag:%225c9dd8eb-3a3%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/gridtile_white.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/gridtile_white.png	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:01:00	76/76	---M--	200	added ('OK')	image/png	etag:%225c9dd8e9-3aa%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/gridtile_3x3.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/gridtile_3x3.png	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:01:00	76/76	---M--	200	added ('OK')	image/png	etag:%225c9dd8e6-3a7%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/gridtile_3x3_white.png	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:01:00	184/184	---M--	200	added ('OK')	image/png	etag:%225c9dd8e8-b8%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/coloredbg.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/coloredbg.png	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:01:01	2093/2093	---M--	200	added ('OK')	image/gif	etag:%225c9dd8ea-9f1%22	http://themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/loader.gif	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/include/rs-plugin/assets/loader.gif	(from http://themes.semicolonweb.com/html/canvas/include/rs-plugin/css/settings.css)
12:01:02	13407/13407	---MCZ	200	added ('OK')	text/css	etag:W/%225dfcd47f-3564%22	http://themes.semicolonweb.com/html/canvas/css/swiper.css	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/css/swiper.css	(from http://themes.semicolonweb.com/html/canvas/index.html)
12:01:02	872/872	---M--	200	added ('OK')	image/png	etag:%225ab3cb46-368%22	http://themes.semicolonweb.com/html/canvas/images/logo-dark.png	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/images/logo-dark.png	(from http://themes.semicolonweb.com/html/canvas/index.html)
12:01:03	66093/66093	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202019%2012:36:49%20GMT	http://themes.semicolonweb.com/html/canvas/index-boxed.html	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/index-boxed.html	(from http://themes.semicolonweb.com/html/canvas/index.html)
12:01:03	8915/8915	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202019%2012:41:14%20GMT	http://themes.semicolonweb.com/html/canvas/split-menu.html	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/split-menu.html	(from http://themes.semicolonweb.com/html/canvas/index.html)
12:01:04	51270/51270	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202019%2012:39:17%20GMT	http://themes.semicolonweb.com/html/canvas/profile.html	C:/My%20Web%20Sites/terserah/themes.semicolonweb.com/html/canvas/profile.html	(from http://themes.semicolonweb.com/html/canvas/index.html)
